Time (min),Temperature (°C),Weight (mg),Heat Flow (mW),Temperature Difference (°C),Temperature Difference (µV),Sample Purge Flow (mL/min),Deriv. Weight (%/°C),Deriv. Heat Flow (W/(g·°C))
31.396,179.0278,8.558801,-5.305671,-0.2168436,-1.959482,100.0054,0.03236807,-0.0017568
31.40434,179.0692,8.558661,-5.30659,-0.2169173,-1.960256,99.99637,0.03243062,-0.0017575
31.41266,179.1098,8.558563,-5.307232,-0.2169642,-1.960787,99.97455,0.03252654,-0.0017583
31.421,179.1507,8.558461,-5.307929,-0.2170163,-1.961366,100.0245,0.03255923,-0.0017587
31.42934,179.1937,8.558312,-5.308977,-0.2171026,-1.962254,99.99942,0.03265445,-0.0017594
31.43766,179.2353,8.558202,-5.309944,-0.217181,-1.963069,100.0063,0.03268812,-0.0017599
31.446,179.2777,8.558087,-5.310706,-0.2172394,-1.963706,99.99508,0.03278467,-0.0017604
31.45434,179.3174,8.557947,-5.3112,-0.217272,-1.964108,100.0315,0.03281891,-0.0017608
31.46267,179.359,8.557819,-5.311466,-0.2172824,-1.964309,100.0289,0.03288328,-0.0017616
31.471,179.4033,8.557681,-5.312299,-0.2173477,-1.965007,99.96669,0.03294716,-0.0017623
31.47934,179.4433,8.557566,-5.313164,-0.2174162,-1.965734,99.97485,0.03301091,-0.001763
31.48767,179.4879,8.557436,-5.313566,-0.2174398,-1.966056,100.0487,0.0330769,-0.0017637
31.496,179.5269,8.557291,-5.314382,-0.2175036,-1.96674,99.96093,0.03314136,-0.0017645
31.50434,179.5703,8.55714,-5.315281,-0.2175752,-1.967496,100.0038,0.03320607,-0.0017653
31.51267,179.6112,8.557042,-5.315906,-0.2176203,-1.968012,99.99891,0.03327112,-0.001766
31.521,179.6517,8.556932,-5.316376,-0.2176504,-1.968392,99.99869,0.03333453,-0.0017667
31.52934,179.6948,8.556799,-5.316908,-0.2176866,-1.968828,99.98478,0.03342866,-0.0017677
31.53766,179.7367,8.556688,-5.317571,-0.2177354,-1.969377,100.0071,0.03346118,-0.0017681
31.546,179.7809,8.556578,-5.318156,-0.2177765,-1.969857,100.0142,0.03355746,-0.0017691
31.55434,179.8233,8.556469,-5.318638,-0.2178077,-1.970248,99.99031,0.03362376,-0.0017699
31.56266,179.8614,8.556356,-5.319384,-0.2178645,-1.970871,99.99086,0.03365808,-0.0017704
31.571,179.9051,8.556274,-5.320093,-0.2179178,-1.971461,99.99718,0.033756,-0.0017715
31.57934,179.9436,8.556172,-5.320647,-0.217956,-1.971914,99.97705,0.03378768,-0.0017719
31.58767,179.9864,8.556074,-5.320889,-0.2179639,-1.972094,100.0043,0.03385347,-0.0017726
31.596,180.0275,8.555949,-5.321329,-0.2179912,-1.972449,100.0204,0.03391824,-0.0017733
31.60434,180.0673,8.555816,-5.322165,-0.2180568,-1.973151,99.99558,0.03398477,-0.0017741
31.61267,180.1088,8.555714,-5.322879,-0.2181106,-1.973744,99.98476,0.03405109,-0.001775
31.621,180.1527,8.555588,-5.323499,-0.2181553,-1.974256,100.0198,0.03414856,-0.0017759
31.62934,180.1942,8.555438,-5.324444,-0.2182316,-1.975055,100.0209,0.0342149,-0.0017764
31.63767,180.2341,8.555318,-5.325356,-0.2183046,-1.975822,99.98798,0.03424997,-0.0017768
31.646,180.2754,8.555194,-5.325702,-0.2183229,-1.976095,100.0376,0.03431633,-0.0017773
31.65434,180.3191,8.555055,-5.32637,-0.2183723,-1.976649,99.97328,0.03438052,-0.001778
31.66266,180.3609,8.554938,-5.327112,-0.2184287,-1.977268,100.0207,0.0344458,-0.0017788
31.671,180.4011,8.554824,-5.32811,-0.21851,-1.978112,99.98546,0.03451095,-0.0017798
31.67934,180.4472,8.554707,-5.32878,-0.2185593,-1.978667,99.96538,0.03460618,-0.0017812
31.68766,180.4861,8.554582,-5.329286,-0.2185928,-1.979079,99.95588,0.0346401,-0.0017818
31.696,180.5285,8.554444,-5.329835,-0.2186304,-1.979529,100.0713,0.03470416,-0.0017826
31.70434,180.5731,8.554316,-5.330656,-0.2186943,-1.980216,100.0386,0.03476844,-0.0017836
31.71267,180.6117,8.554191,-5.331291,-0.2187403,-1.980741,99.94793,0.03483116,-0.0017847
31.721,180.6536,8.554062,-5.331802,-0.2187743,-1.981158,99.96671,0.03489438,-0.0017856
31.72934,180.6964,8.553939,-5.332608,-0.2188366,-1.981832,99.99399,0.03495624,-0.0017866
31.73767,180.7356,8.553814,-5.333276,-0.2188859,-1.982386,99.98969,0.03501987,-0.0017875
31.746,180.7772,8.553672,-5.333922,-0.218933,-1.982921,100.0276,0.03508511,-0.0017884
31.75434,180.8234,8.553541,-5.334195,-0.2189439,-1.983129,100.0135,0.03518181,-0.0017893
31.76267,180.8631,8.553412,-5.33463,-0.2189705,-1.983479,100.0156,0.03521334,-0.0017898
31.771,180.9025,8.55329,-5.335251,-0.2190151,-1.983992,99.97768,0.03527691,-0.0017905
31.77934,180.9457,8.55315,-5.336217,-0.219093,-1.984806,100.0006,0.03534171,-0.0017914
31.78766,180.9884,8.553012,-5.336768,-0.2191309,-1.985258,100.0355,0.03540637,-0.0017922
31.796,181.0288,8.552894,-5.33737,-0.2191737,-1.985754,99.99355,0.03547388,-0.0017931
31.80434,181.0699,8.552756,-5.337976,-0.2192169,-1.986254,99.99093,0.03554036,-0.0017939
31.81266,181.1109,8.552606,-5.338181,-0.2192214,-1.986403,100.0124,0.0356061,-0.0017946
31.821,181.1508,8.552476,-5.338824,-0.219268,-1.986934,99.95099,0.03567234,-0.0017952
31.82934,181.1915,8.552363,-5.339363,-0.2193048,-1.987375,100.0124,0.03573764,-0.0017958
31.83767,181.2393,8.552247,-5.340186,-0.219369,-1.988065,100.0004,0.03580239,-0.0017963
31.846,181.2788,8.552113,-5.34091,-0.2194236,-1.988668,100.0001,0.03586781,-0.001797
31.85434,181.3175,8.551972,-5.341544,-0.2194696,-1.989193,100.0,0.03593482,-0.0017978
31.86267,181.3618,8.551842,-5.34193,-0.2194914,-1.9895,99.96959,0.03600079,-0.0017985
31.871,181.4046,8.551742,-5.34251,-0.219532,-1.989977,100.0294,0.03606697,-0.0017991
31.87934,181.4465,8.55161,-5.343155,-0.2195789,-1.990511,100.0137,0.03613269,-0.0017997
31.88767,181.484,8.551469,-5.343847,-0.2196304,-1.991086,100.0245,0.03619894,-0.0018003
31.896,181.5232,8.551329,-5.344887,-0.2197156,-1.991966,99.9982,0.0362667,-0.0018009
31.90434,181.5664,8.551202,-5.345556,-0.219765,-1.992521,100.0025,0.0363323,-0.0018015
31.91266,181.6082,8.551082,-5.346414,-0.2198325,-1.993242,99.99758,0.03639831,-0.0018023
31.921,181.6496,8.550926,-5.347265,-0.2198994,-1.993956,100.0012,0.03646396,-0.0018031
31.92934,181.6963,8.550799,-5.348268,-0.219981,-1.994804,99.98481,0.03653166,-0.0018038
31.93766,181.7339,8.550668,-5.349038,-0.2200398,-1.995448,100.0097,0.0365979,-0.0018044
31.946,181.7795,8.550555,-5.349707,-0.220089,-1.996003,99.96351,0.03666522,-0.001805
31.95434,181.8155,8.550414,-5.35031,-0.2201319,-1.9965,100.0889,0.03672989,-0.0018057
31.96267,181.8601,8.550288,-5.350978,-0.2201812,-1.997054,99.91906,0.03679456,-0.0018065
31.971,181.9008,8.550147,-5.351582,-0.220224,-1.997552,99.98228,0.03685766,-0.0018072
31.97934,181.9414,8.549995,-5.352412,-0.2202889,-1.99825,100.0349,0.03692116,-0.0018076
31.98767,181.9859,8.54985,-5.352924,-0.2203226,-1.998665,100.0163,0.03698688,-0.0018083
31.996,182.0269,8.549686,-5.35325,-0.2203386,-1.998921,99.96899,0.03705033,-0.001809
32.00434,182.0671,8.549559,-5.35375,-0.2203713,-1.999326,100.0446,0.03711436,-0.0018097
32.01266,182.111,8.549415,-5.354255,-0.2204046,-1.999738,99.99116,0.03717711,-0.0018104
32.021,182.1541,8.549266,-5.354907,-0.2204521,-2.000278,100.0061,0.0372392,-0.0018113
32.02934,182.1947,8.549134,-5.355618,-0.2205052,-2.000869,99.98375,0.03730094,-0.0018122
32.03766,182.2354,8.548996,-5.356241,-0.22055,-2.001384,100.002,0.03736206,-0.001813
32.046,182.2784,8.548859,-5.356858,-0.2205938,-2.001893,99.99634,0.03745182,-0.0018143
32.05434,182.3204,8.54875,-5.357702,-0.2206598,-2.002602,99.96695,0.03748648,-0.0018146
32.06267,182.3621,8.548644,-5.35824,-0.2206961,-2.003041,100.0306,0.0375494,-0.0018156
32.071,182.4066,8.548508,-5.359094,-0.2207629,-2.003758,99.95918,0.03764245,-0.0018172
32.07934,182.4444,8.548376,-5.360183,-0.2208526,-2.004681,100.024,0.037677,-0.0018176
32.08766,182.4858,8.548234,-5.360976,-0.2209135,-2.005344,99.99061,0.03774234,-0.0018185
32.096,182.5311,8.548121,-5.361748,-0.2209724,-2.005989,100.0225,0.03783656,-0.0018199
32.10434,182.5711,8.548019,-5.362438,-0.2210234,-2.006562,99.9779,0.03787168,-0.0018203
32.11267,182.6139,8.547889,-5.363142,-0.2210759,-2.007148,100.0056,0.0379362,-0.0018213
32.121,182.6561,8.547762,-5.364168,-0.2211592,-2.008015,99.99384,0.03803319,-0.001823
32.12934,182.6943,8.547632,-5.36518,-0.2212413,-2.008871,100.0657,0.03809976,-0.0018241
32.13766,182.7393,8.547499,-5.365762,-0.221282,-2.009351,99.96651,0.03816713,-0.0018254
32.146,182.7777,8.547362,-5.36641,-0.2213288,-2.009885,99.99012,0.03823416,-0.0018266
32.15434,182.8224,8.547235,-5.366951,-0.2213658,-2.010329,99.97814,0.03830218,-0.0018279
32.16266,182.865,8.547125,-5.3672,-0.221374,-2.010515,100.0044,0.03837003,-0.0018294
32.171,182.9049,8.547004,-5.367474,-0.2213849,-2.010724,100.0179,0.03843722,-0.0018308
32.17934,182.9467,8.546872,-5.367722,-0.2213933,-2.01091,100.0247,0.0384727,-0.0018314
32.18767,182.9868,8.546719,-5.368074,-0.2214118,-2.011187,99.98555,0.03854011,-0.0018329
32.196,183.0291,8.546582,-5.368588,-0.2214458,-2.011606,99.98559,0.03864104,-0.0018348
32.20434,183.0675,8.546425,-5.369076,-0.2214776,-2.012003,100.0046,0.03870904,-0.0018361
32.21266,183.1128,8.546281,-5.369254,-0.2214793,-2.012127,99.99765,0.03877607,-0.0018374
32.221,183.1511,8.546142,-5.369788,-0.2215153,-2.012564,99.99993,0.03884158,-0.0018386
32.22934,183.1941,8.545996,-5.370288,-0.221548,-2.01297,99.99876,0.03890587,-0.0018398
32.23767,183.2383,8.545859,-5.370859,-0.2215876,-2.01344,99.98982,0.0389702,-0.0018409
32.246,183.2765,8.545694,-5.37146,-0.2216303,-2.013937,100.0314,0.03900189,-0.0018414
32.25434,183.3187,8.54553,-5.372443,-0.2217096,-2.014766,100.0175,0.03910234,-0.0018429
32.26266,183.3628,8.54536,-5.37331,-0.2217778,-2.015494,99.97015,0.03917017,-0.0018441
32.271,183.4043,8.545228,-5.374145,-0.2218426,-2.016194,100.0117,0.03923886,-0.0018452
32.27934,183.4504,8.54509,-5.374856,-0.2218956,-2.016786,100.0156,0.03930894,-0.0018463
32.28766,183.488,8.544969,-5.375364,-0.2219289,-2.0172,99.98272,0.0393778,-0.0018475
32.296,183.5281,8.544856,-5.376016,-0.2219761,-2.017739,99.99051,0.03944614,-0.0018487
32.30434,183.568,8.544726,-5.376657,-0.2220224,-2.01827,99.98956,0.03948218,-0.0018494
32.31267,183.6124,8.544595,-5.377161,-0.2220554,-2.018681,100.0098,0.03958612,-0.0018509
32.321,183.6529,8.544455,-5.37781,-0.2221024,-2.019218,99.98004,0.039657,-0.0018519
32.32934,183.6921,8.54433,-5.378613,-0.2221644,-2.01989,99.97657,0.0397262,-0.001853
32.33766,183.7332,8.5442,-5.379104,-0.2221962,-2.020289,100.0436,0.03976215,-0.0018536
32.346,183.7738,8.544059,-5.379712,-0.2222394,-2.020791,99.952,0.0398315,-0.0018546
32.35434,183.815,8.543921,-5.380324,-0.2222832,-2.021298,100.0099,0.03990006,-0.0018554
32.36267,183.855,8.543766,-5.380801,-0.222314,-2.021686,99.99781,0.03996814,-0.0018562
32.371,183.8979,8.543624,-5.381593,-0.222375,-2.022348,99.98981,0.04003563,-0.0018569
32.37934,183.938,8.543492,-5.382395,-0.222437,-2.02302,99.99972,0.040104,-0.0018575
32.38766,183.9796,8.543341,-5.383066,-0.2224863,-2.023577,100.0013,0.04017185,-0.0018583
32.396,184.0243,8.543184,-5.383791,-0.2225408,-2.024181,100.0203,0.04023826,-0.0018592
32.40434,184.0678,8.543041,-5.384614,-0.2226045,-2.024871,100.0184,0.04030312,-0.0018599
32.41266,184.1067,8.542876,-5.385316,-0.2226566,-2.025455,99.98281,0.0403703,-0.0018607
32.421,184.1465,8.54273,-5.386158,-0.2227223,-2.026161,99.99439,0.04043614,-0.0018616
32.42934,184.1904,8.542595,-5.386956,-0.2227837,-2.02683,99.99601,0.0404998,-0.0018622
32.43767,184.2317,8.542447,-5.387641,-0.2228341,-2.027399,100.0037,0.04056394,-0.0018632
32.446,184.2734,8.542291,-5.388408,-0.2228924,-2.02804,99.9925,0.04062756,-0.0018644
32.45434,184.3156,8.542131,-5.389148,-0.222948,-2.028656,100.0175,0.0406918,-0.0018657
32.46266,184.3584,8.541955,-5.390184,-0.223032,-2.029533,100.0184,0.0407566,-0.001867
32.471,184.4014,8.541803,-5.391104,-0.2231049,-2.030307,100.0031,0.0408213,-0.0018679
32.47934,184.4412,8.541681,-5.391938,-0.2231696,-2.031007,100.0001,0.04088749,-0.001869
32.48767,184.4821,8.541518,-5.392656,-0.2232231,-2.031604,100.0114,0.04095376,-0.0018702
32.496,184.5237,8.54137,-5.39334,-0.2232735,-2.032174,100.0612,0.04101788,-0.0018713
32.50434,184.5668,8.541232,-5.393858,-0.2233076,-2.032596,99.87009,0.04108404,-0.0018726
32.51266,184.6069,8.541074,-5.394415,-0.2233456,-2.033052,100.0073,0.04115209,-0.0018739
32.521,184.6483,8.540918,-5.39504,-0.2233902,-2.033568,100.0408,0.04122082,-0.0018751
32.52934,184.6911,8.54079,-5.39575,-0.2234429,-2.034158,99.95958,0.04129022,-0.0018764
32.53766,184.7312,8.54066,-5.39626,-0.2234764,-2.034574,99.99747,0.04135873,-0.0018775
32.546,184.7742,8.540519,-5.396719,-0.223505,-2.034945,100.0208,0.0414277,-0.0018788
32.55434,184.8125,8.540368,-5.39727,-0.2235426,-2.035398,100.0225,0.04149692,-0.00188
32.56267,184.855,8.540191,-5.398012,-0.2235986,-2.036016,99.98042,0.04156458,-0.0018811
32.571,184.8937,8.54004,-5.398486,-0.2236288,-2.036401,100.0273,0.04163334,-0.0018822
32.57934,184.9392,8.539924,-5.399126,-0.223675,-2.036931,100.011,0.04170311,-0.0018834
32.58766,184.9777,8.539786,-5.399804,-0.2237245,-2.037492,99.9978,0.04177182,-0.0018846
32.596,185.0206,8.539626,-5.400547,-0.2237806,-2.038114,100.0024,0.0418405,-0.0018859
32.60434,185.061,8.53947,-5.40136,-0.2238435,-2.038796,99.98866,0.04190697,-0.0018869
32.61267,185.1039,8.539308,-5.402192,-0.223908,-2.039494,100.006,0.04197588,-0.0018881
32.621,185.1448,8.539125,-5.402732,-0.2239444,-2.039935,99.92426,0.04204444,-0.0018894
32.62934,185.189,8.538953,-5.403,-0.2239547,-2.040139,100.0786,0.04211234,-0.0018905
32.63766,185.2274,8.538805,-5.403772,-0.2240135,-2.040785,99.99103,0.0421817,-0.0018918
32.646,185.271,8.538651,-5.404434,-0.2240616,-2.041334,100.0124,0.04225124,-0.0018934
32.65434,185.3142,8.538532,-5.405302,-0.2241293,-2.042062,99.99407,0.04232158,-0.0018949
32.66266,185.3524,8.538374,-5.406004,-0.2241812,-2.042646,100.0226,0.04239318,-0.0018963
32.671,185.3967,8.538218,-5.406998,-0.2242612,-2.043486,99.98551,0.04246467,-0.0018977
32.67934,185.4361,8.538062,-5.407951,-0.2243373,-2.04429,100.0046,0.04253602,-0.0018991
32.68767,185.4794,8.537922,-5.40865,-0.2243889,-2.044872,99.99258,0.04260744,-0.0019005
32.696,185.5218,8.537759,-5.409151,-0.2244213,-2.045279,99.98081,0.04267834,-0.0019019
32.70434,185.5634,8.537632,-5.409976,-0.224485,-2.04597,100.0058,0.04274902,-0.0019033
32.71266,185.6031,8.537512,-5.410762,-0.2245449,-2.046628,100.0065,0.04282014,-0.0019048
32.721,185.6454,8.537353,-5.411404,-0.224591,-2.047159,100.0052,0.04289035,-0.0019065
32.72934,185.6905,8.537236,-5.41207,-0.2246392,-2.047711,100.0014,0.04296179,-0.001908
32.73767,185.7298,8.537062,-5.412617,-0.2246762,-2.048159,99.98106,0.04303226,-0.0019095
32.746,185.769,8.536881,-5.41318,-0.2247148,-2.048622,99.98803,0.04310248,-0.0019111
32.75434,185.8134,8.536719,-5.413712,-0.2247502,-2.049056,100.0212,0.0431741,-0.0019126
32.76266,185.8546,8.536603,-5.414276,-0.2247886,-2.049518,100.0006,0.04324559,-0.0019141
32.771,185.8948,8.53648,-5.414791,-0.2248226,-2.049939,99.98226,0.04331761,-0.0019157
32.77933,185.932,8.536337,-5.415484,-0.2248737,-2.050515,100.0007,0.04338917,-0.0019171
32.78766,185.9761,8.536192,-5.416206,-0.2249277,-2.051118,99.98608,0.0434636,-0.0019186
32.796,186.015,8.536,-5.417141,-0.225002,-2.051906,100.0198,0.0435389,-0.0019201
32.80433,186.0577,8.535859,-5.417566,-0.2250272,-2.052246,99.99178,0.04361386,-0.0019216
32.81267,186.1016,8.535699,-5.418208,-0.2250734,-2.052777,99.99976,0.04368992,-0.0019231
32.821,186.1404,8.535539,-5.418814,-0.2251163,-2.053278,99.99871,0.04376636,-0.0019245
32.82933,186.1809,8.535403,-5.419598,-0.2251762,-2.053934,99.98222,0.04384434,-0.001926
32.83766,186.2254,8.535251,-5.419934,-0.225193,-2.054198,100.002,0.0439241,-0.0019274
32.846,186.2666,8.535068,-5.420346,-0.225217,-2.054527,100.0189,0.04400192,-0.0019288
32.85433,186.3049,8.534881,-5.421205,-0.2252842,-2.05525,99.98038,0.04407985,-0.0019305
32.86267,186.3501,8.534715,-5.421781,-0.2253239,-2.055724,100.0298,0.04415785,-0.0019323
32.871,186.3931,8.534541,-5.422289,-0.2253569,-2.056137,100.0035,0.04423559,-0.0019339
32.87933,186.4351,8.534406,-5.42273,-0.2253834,-2.056491,99.98749,0.0443127,-0.0019354
32.88766,186.4746,8.534226,-5.42345,-0.225437,-2.057092,100.0491,0.04439137,-0.0019369
32.896,186.5158,8.534045,-5.423928,-0.2254673,-2.057479,99.96222,0.04446988,-0.0019384
32.90433,186.5565,8.533914,-5.424453,-0.2255021,-2.057908,99.98359,0.04454895,-0.0019402
32.91266,186.6002,8.533756,-5.425243,-0.2255621,-2.058568,100.0045,0.04462796,-0.0019421
32.921,186.6423,8.533599,-5.426197,-0.2256381,-2.059374,100.0306,0.04470504,-0.001944
32.92933,186.6829,8.533434,-5.427132,-0.2257122,-2.060161,99.96797,0.04478317,-0.0019461
32.93767,186.7269,8.533266,-5.427606,-0.2257418,-2.060545,100.0091,0.04486128,-0.0019481
32.946,186.7648,8.53312,-5.428196,-0.2257828,-2.06103,99.98759,0.04494153,-0.0019502
32.95433,186.809,8.532954,-5.428876,-0.2258325,-2.061595,99.9882,0.0450202,-0.0019524
32.96266,186.8488,8.532805,-5.429528,-0.2258794,-2.062135,100.0061,0.04510087,-0.0019546
32.971,186.8916,8.532658,-5.430253,-0.2259334,-2.062739,100.0002,0.04518042,-0.001957
32.97933,186.933,8.532501,-5.430859,-0.2259759,-2.063239,99.97975,0.04525961,-0.0019592
32.98767,186.976,8.532328,-5.431526,-0.2260241,-2.063792,100.0386,0.0453406,-0.0019616
32.996,187.0162,8.532155,-5.432239,-0.2260768,-2.064386,99.98218,0.04542094,-0.001964
33.00433,187.0563,8.532001,-5.43288,-0.2261226,-2.064916,99.99438,0.0454623,-0.001965
33.01266,187.0977,8.531861,-5.433305,-0.2261478,-2.065258,100.0253,0.04559033,-0.0019686
33.021,187.1435,8.531701,-5.434133,-0.2262117,-2.065952,99.97049,0.04567453,-0.0019707
33.02933,187.1825,8.531551,-5.434813,-0.2262612,-2.066516,100.0054,0.0457582,-0.0019729
33.03766,187.2222,8.531395,-5.435644,-0.2263253,-2.067213,100.0052,0.04584199,-0.001975
33.046,187.2685,8.531199,-5.43654,-0.2263955,-2.067967,100.0154,0.04592636,-0.0019773
33.05433,187.3072,8.531024,-5.437168,-0.2264398,-2.068485,99.99288,0.04601083,-0.0019794
33.06267,187.3503,8.530859,-5.438062,-0.22651,-2.069238,99.98582,0.0460953,-0.0019815
33.071,187.3921,8.530681,-5.439043,-0.2265886,-2.070067,100.0274,0.04617929,-0.0019835
33.07933,187.4338,8.530524,-5.439588,-0.226625,-2.070512,100.0161,0.04626321,-0.0019855
33.08766,187.4767,8.530338,-5.440328,-0.2266802,-2.07113,99.98019,0.04634675,-0.0019878
33.096,187.5151,8.530158,-5.441135,-0.2267418,-2.071805,99.97782,0.0464326,-0.0019903
33.10433,187.5551,8.530004,-5.441782,-0.2267883,-2.072342,99.99551,0.0464747,-0.0019916
33.11267,187.5988,8.529832,-5.442664,-0.2268572,-2.073083,99.99731,0.04660454,-0.0019957
33.121,187.64,8.529659,-5.44334,-0.2269063,-2.073644,100.0063,0.04669002,-0.0019984
33.12933,187.6826,8.529508,-5.443945,-0.2269487,-2.074144,100.0002,0.04677512,-0.0020012
33.13766,187.7245,8.529347,-5.444896,-0.2270241,-2.074945,100.0329,0.0468621,-0.0020043
33.146,187.7652,8.529188,-5.445713,-0.2270868,-2.075631,99.97186,0.04694854,-0.0020075
33.15433,187.8096,8.529016,-5.446514,-0.2271478,-2.076301,100.027,0.0470365,-0.0020108
33.16266,187.8489,8.528852,-5.447492,-0.227226,-2.077127,99.96792,0.04712498,-0.0020141
33.171,187.8882,8.528695,-5.448252,-0.2272831,-2.077761,100.0992,0.04721138,-0.0020173
33.17933,187.93,8.528512,-5.448892,-0.227329,-2.078291,99.91558,0.04729744,-0.0020203
33.18767,187.9701,8.528356,-5.449516,-0.227373,-2.078806,99.99228,0.04738298,-0.0020231
33.196,188.0133,8.528189,-5.450207,-0.2274236,-2.079381,100.0213,0.04747016,-0.0020258
33.20433,188.0535,8.528041,-5.450871,-0.2274715,-2.079932,99.99054,0.04755628,-0.0020284
33.21266,188.0989,8.52788,-5.451624,-0.227528,-2.08056,100.0099,0.04764438,-0.002031
33.221,188.1438,8.527716,-5.452329,-0.2275797,-2.081146,100.0117,0.04773322,-0.0020335
33.22933,188.1879,8.527582,-5.45312,-0.2276396,-2.081809,99.98134,0.0478211,-0.0020359
33.23767,188.2244,8.527442,-5.453759,-0.227685,-2.082336,99.99309,0.04790938,-0.0020384
33.246,188.267,8.527264,-5.454316,-0.2277226,-2.082794,100.0087,0.04799809,-0.0020408
33.25433,188.3083,8.527078,-5.455062,-0.2277783,-2.083416,99.97491,0.0480884,-0.0020432
33.26266,188.3478,8.52691,-5.455988,-0.2278511,-2.084196,100.06,0.0481789,-0.0020457
33.271,188.3904,8.526725,-5.456846,-0.2279175,-2.084916,99.97144,0.04827026,-0.0020484
33.27933,188.429,8.526538,-5.457608,-0.2279747,-2.085553,100.008,0.04836262,-0.0020511
33.28766,188.4678,8.526349,-5.45847,-0.2280416,-2.086277,100.0218,0.04845387,-0.002054
33.296,188.5132,8.526172,-5.459246,-0.2281002,-2.086925,99.98041,0.04854476,-0.0020568
33.30433,188.5544,8.526001,-5.459825,-0.22814,-2.087402,100.0298,0.04863516,-0.0020598
33.31267,188.5943,8.525803,-5.460186,-0.2281592,-2.087687,99.96034,0.04872748,-0.0020628
33.321,188.6358,8.525587,-5.46095,-0.2282168,-2.088326,99.98611,0.04881892,-0.0020656
33.32933,188.6774,8.525428,-5.461558,-0.2282596,-2.088828,99.99832,0.04890942,-0.0020682
33.33766,188.7227,8.525269,-5.46216,-0.2283016,-2.089325,99.98856,0.04900034,-0.002071
33.346,188.7623,8.525101,-5.463025,-0.2283688,-2.090052,99.96421,0.04908972,-0.0020736
33.35433,188.8051,8.524913,-5.46368,-0.2284158,-2.090595,100.0292,0.04918017,-0.0020762
33.36267,188.845,8.524749,-5.464247,-0.2284543,-2.091061,100.0022,0.04926956,-0.0020788
33.371,188.8877,8.52458,-5.465,-0.2285104,-2.091687,99.97476,0.0493614,-0.0020811
33.37933,188.928,8.524402,-5.465653,-0.2285572,-2.09223,100.0258,0.04945444,-0.0020834
33.38766,188.9729,8.52423,-5.466464,-0.228619,-2.092908,99.98437,0.04954559,-0.0020858
33.396,189.0121,8.524063,-5.46739,-0.2286918,-2.093689,100.0021,0.04963582,-0.0020882
33.40433,189.053,8.523922,-5.468046,-0.2287388,-2.094232,100.0152,0.04972706,-0.0020906
33.41266,189.0932,8.523742,-5.468785,-0.2287937,-2.094848,100.0296,0.04981656,-0.0020932
33.421,189.1339,8.523585,-5.469498,-0.2288464,-2.095443,99.97941,0.04990796,-0.0020957
33.42933,189.178,8.523429,-5.469951,-0.2288739,-2.095808,99.98925,0.05000201,-0.0020981
