Time (min),Temperature (°C),Weight (mg),Heat Flow (mW),Temperature Difference (°C),Temperature Difference (µV),Sample Purge Flow (mL/min),Deriv. Weight (%/°C),Deriv. Heat Flow (W/(g·°C))
7.062668,98.32136,9.855238,-4.715844,-0.1918771,-1.503598,99.98835,0.000435883,-0.00069834
7.071,98.40559,9.855246,-4.716325,-0.191888,-1.503957,100.0047,0.000429977,-0.00069488
7.079334,98.48319,9.855272,-4.717,-0.1919204,-1.504484,100.0242,0.000421648,-0.00069127
7.087666,98.56461,9.855242,-4.717256,-0.1919061,-1.504646,100.0438,0.000416866,-0.0006879
7.096,98.65187,9.855218,-4.717766,-0.1919201,-1.505029,99.9608,0.00041246,-0.00068438
7.104334,98.73512,9.855191,-4.718411,-0.1919494,-1.505532,99.98228,0.000408184,-0.00068073
7.112666,98.81796,9.855152,-4.719089,-0.1919821,-1.506062,99.99566,0.000406595,-0.00067704
7.121,98.90006,9.855126,-4.71955,-0.1919908,-1.506403,99.96947,0.000406531,-0.00067364
7.129334,98.98441,9.855126,-4.719956,-0.1919935,-1.506696,100.0281,0.000405291,-0.00067003
7.137666,99.06703,9.855132,-4.720462,-0.1920076,-1.507077,100.0097,0.000399734,-0.00066639
7.146,99.15601,9.8551,-4.721054,-0.1920311,-1.507534,99.99524,0.000394405,-0.00066252
7.154334,99.23612,9.855121,-4.72139,-0.1920262,-1.507766,99.99601,0.000393616,-0.0006591
7.162668,99.31957,9.855094,-4.721862,-0.1920361,-1.508116,100.041,0.000398115,-0.0006558
7.171,99.4017,9.855066,-4.722582,-0.1920737,-1.508684,100.0226,0.00040729,-0.00065246
7.179334,99.48088,9.855032,-4.723328,-0.1921143,-1.509274,100.0007,0.000419523,-0.00064954
7.187668,99.56114,9.854981,-4.723966,-0.1921431,-1.50977,99.99492,0.000434302,-0.00064661
7.196,99.64839,9.854938,-4.724448,-0.1921547,-1.510131,99.97702,0.000445516,-0.00064358
7.204334,99.73196,9.85488,-4.72502,-0.192176,-1.510569,100.0043,0.000452904,-0.0006402
7.212666,99.81785,9.854822,-4.725594,-0.1921975,-1.51101,99.98241,0.000461966,-0.00063679
7.221,99.89785,9.85478,-4.726052,-0.1922061,-1.511349,99.99438,0.000472514,-0.00063325
7.229334,99.98028,9.854759,-4.726659,-0.1922315,-1.511817,99.99094,0.000480223,-0.00062985
7.237666,100.067,9.85475,-4.727488,-0.1922817,-1.512482,100.0022,0.000484957,-0.00062596
7.246,100.1488,9.854766,-4.728002,-0.1922965,-1.51287,100.0026,0.000483373,-0.00062181
7.254334,100.2303,9.854791,-4.728352,-0.1922932,-1.513114,99.99754,0.000473805,-0.00061763
7.262666,100.3179,9.854801,-4.72863,-0.1922816,-1.513295,99.99741,0.000461728,-0.00061312
7.271,100.3978,9.854809,-4.72876,-0.1922534,-1.513345,99.99738,0.000445758,-0.00060847
7.279334,100.4798,9.854835,-4.729538,-0.1922974,-1.513964,100.0062,0.000428062,-0.00060383
7.287668,100.5587,9.854859,-4.7301,-0.1923176,-1.514394,100.0547,0.000409694,-0.0005994
7.296,100.647,9.854902,-4.730824,-0.1923561,-1.514967,99.96241,0.000386003,-0.00059484
7.304334,100.7297,9.854941,-4.73177,-0.1924189,-1.515733,99.9836,0.00036568,-0.00059047
7.312668,100.8173,9.854956,-4.732346,-0.1924404,-1.516174,100.0084,0.000348837,-0.00058595
7.321,100.8998,9.854956,-4.732884,-0.1924576,-1.516584,99.99898,0.000332697,-0.00058137
7.329334,100.9809,9.854959,-4.73348,-0.1924816,-1.517044,100.0253,0.00031961,-0.00057684
7.337666,101.0647,9.854959,-4.73409,-0.1925069,-1.517515,99.94378,0.000309805,-0.00057214
7.346,101.1469,9.854969,-4.734754,-0.1925384,-1.518034,100.0109,0.000298797,-0.0005673
7.354334,101.2322,9.854976,-4.73545,-0.1925731,-1.51858,100.0054,0.000287025,-0.00056263
7.362666,101.3172,9.854965,-4.735898,-0.1925803,-1.51891,100.042,0.000275915,-0.00055779
7.371,101.394,9.854955,-4.736472,-0.1926016,-1.519351,100.0013,0.000264635,-0.00055296
7.379334,101.4766,9.854959,-4.737033,-0.1926214,-1.519779,99.97469,0.000260505,-0.00055032
7.387666,101.5614,9.854934,-4.737341,-0.1926134,-1.519987,99.98526,0.000248621,-0.00054337
7.396,101.6426,9.854942,-4.737802,-0.1926221,-1.520327,100.0008,0.000242065,-0.00054064
7.404334,101.7266,9.854937,-4.738194,-0.1926237,-1.52061,100.0102,0.00023516,-0.00053634
7.412668,101.8083,9.854947,-4.738724,-0.1926405,-1.521012,100.0142,0.000228441,-0.00053199
7.421,101.8944,9.854934,-4.739171,-0.1926478,-1.521341,100.0537,0.000218022,-0.00052801
7.429334,101.9756,9.854902,-4.739699,-0.1926642,-1.521741,100.0004,0.000207744,-0.00052417
7.437668,102.0615,9.854906,-4.740184,-0.1926758,-1.522103,99.99747,0.000199009,-0.00052036
7.446,102.1446,9.854912,-4.740524,-0.1926713,-1.522339,100.0037,0.000189608,-0.00051475
7.454334,102.2268,9.854899,-4.740887,-0.1926693,-1.522594,99.98999,0.00019472,-0.00051272
7.462666,102.3096,9.854861,-4.741106,-0.1926512,-1.522724,99.99586,0.000195493,-0.00050901
7.471,102.3949,9.854844,-4.74148,-0.1926502,-1.522988,99.9745,0.000193784,-0.00050564
7.479334,102.4787,9.854859,-4.741536,-0.1926139,-1.522974,99.99793,0.000187285,-0.00049997
7.487666,102.5542,9.854889,-4.74165,-0.1925844,-1.523012,100.0266,0.000191651,-0.00049811
7.496,102.6394,9.854892,-4.741803,-0.1925591,-1.523084,99.99576,0.0001919,-0.00049452
7.504334,102.7273,9.854926,-4.742113,-0.1925511,-1.523292,99.97449,0.000194493,-0.0004888
7.512666,102.8088,9.854962,-4.742355,-0.1925356,-1.523441,100.0284,0.00019777,-0.00048696
7.521,102.8903,9.854976,-4.742913,-0.1925552,-1.523868,99.97171,0.000202044,-0.00048307
7.529334,102.9727,9.854991,-4.743477,-0.1925756,-1.524299,100.0029,0.00020304,-0.00047945
7.537668,103.058,9.855011,-4.74385,-0.1925746,-1.524563,99.99881,0.000203204,-0.00047557
7.546,103.1413,9.855008,-4.744428,-0.1925963,-1.525007,100.0076,0.000196833,-0.00047162
7.554334,103.2253,9.854988,-4.744844,-0.1926002,-1.525309,100.0218,0.000192099,-0.00046753
7.562668,103.3109,9.854955,-4.745476,-0.1926281,-1.525801,100.0337,0.000189033,-0.00046363
7.571,103.3918,9.854931,-4.746047,-0.1926487,-1.526238,99.96044,0.000179868,-0.00045957
7.579334,103.4739,9.854918,-4.74635,-0.1926398,-1.52644,100.0051,0.000169986,-0.00045549
7.587666,103.5548,9.854881,-4.746766,-0.1926438,-1.526743,99.99381,0.000158625,-0.00045158
7.596,103.6374,9.854858,-4.747031,-0.192631,-1.526912,100.0188,0.000149178,-0.0004474
7.604334,103.725,9.854851,-4.747147,-0.1926016,-1.526951,100.0018,0.000139083,-0.00044319
7.612666,103.8101,9.854828,-4.747306,-0.1925768,-1.527027,99.98991,0.000128571,-0.00043902
7.621,103.8938,9.854799,-4.747724,-0.1925804,-1.52733,100.0187,0.00012155,-0.00043528
7.629334,103.9752,9.854786,-4.747769,-0.1925431,-1.527306,99.95871,0.000119459,-0.00043165
7.637666,104.0579,9.854809,-4.747979,-0.1925241,-1.527428,100.0025,0.000115922,-0.00042799
7.646,104.1412,9.854825,-4.74804,-0.1924888,-1.527418,99.99374,0.000109055,-0.00042396
7.654334,104.2232,9.854824,-4.748454,-0.1924924,-1.527719,99.90489,0.000109071,-0.00041999
7.662668,104.3058,9.854811,-4.7489,-0.1924995,-1.528047,100.0983,0.000110453,-0.00041584
7.671,104.3913,9.854796,-4.74939,-0.1925114,-1.528414,99.99163,0.000114556,-0.00041148
7.679334,104.4711,9.854782,-4.750271,-0.1925662,-1.529122,100.0099,0.000120778,-0.00040744
7.687668,104.5552,9.854759,-4.750791,-0.1925815,-1.529516,99.99778,0.000128959,-0.00040348
7.696,104.641,9.854786,-4.751238,-0.1925889,-1.529845,99.9923,0.000143007,-0.00039973
7.704334,104.7255,9.854845,-4.751426,-0.1925674,-1.529946,100.001,0.000157426,-0.00039574
7.712666,104.8072,9.854872,-4.751696,-0.1925551,-1.53012,100.0013,0.000173062,-0.00039168
7.721,104.8887,9.85488,-4.751828,-0.1925276,-1.530172,99.98989,0.000190585,-0.00038765
7.729334,104.9664,9.8549,-4.752366,-0.192545,-1.530581,100.0238,0.000210945,-0.00038388
7.737666,105.0547,9.854897,-4.752486,-0.1925166,-1.530625,100.0269,0.000231685,-0.00038006
7.746,105.1396,9.854913,-4.752616,-0.1924886,-1.530675,100.0319,0.000251247,-0.00037663
7.754334,105.2225,9.854965,-4.752848,-0.1924723,-1.530816,99.96799,0.000267803,-0.00037341
7.762666,105.302,9.854989,-4.752772,-0.1924218,-1.530687,100.0041,0.000282589,-0.00037037
7.771,105.3878,9.85502,-4.752843,-0.1923876,-1.530686,99.96715,0.000294944,-0.00036714
7.779334,105.4693,9.855028,-4.752958,-0.1923581,-1.530724,100.0154,0.000305163,-0.00036338
7.787668,105.5521,9.855022,-4.753294,-0.1923535,-1.530957,99.98019,0.000315285,-0.00035982
7.796,105.6362,9.855074,-4.7535,-0.1923344,-1.531074,99.98797,0.00032666,-0.00035663
7.804334,105.7175,9.855078,-4.75394,-0.1923411,-1.531398,100.0136,0.00033879,-0.00035348
7.812668,105.8011,9.855059,-4.754123,-0.1923192,-1.531495,99.99535,0.000349911,-0.00035044
7.821,105.8824,9.855071,-4.754337,-0.1923009,-1.53162,100.0125,0.000358065,-0.00034775
7.829334,105.9658,9.855063,-4.754713,-0.1923006,-1.531888,99.98897,0.000368065,-0.00034509
7.837666,106.0484,9.855032,-4.75485,-0.1922739,-1.531944,100.0086,0.000382107,-0.00034281
7.846,106.1336,9.855024,-4.75488,-0.1922354,-1.531908,100.0155,0.00039687,-0.00034054
7.854334,106.2145,9.855022,-4.755172,-0.192226,-1.532103,100.0373,0.000411483,-0.00033845
7.862666,106.3014,9.855012,-4.755285,-0.1921965,-1.532138,99.98975,0.000424231,-0.0003366
7.871,106.3834,9.855006,-4.755312,-0.1921576,-1.5321,99.98824,0.000435083,-0.0003348
7.879334,106.4657,9.854969,-4.755758,-0.1921648,-1.532427,99.97046,0.000445545,-0.00033276
7.887666,106.5467,9.854951,-4.755808,-0.1921284,-1.532408,99.99907,0.000454272,-0.00033102
7.896,106.6313,9.854972,-4.756164,-0.1921258,-1.532658,99.9873,0.00046292,-0.00032933
7.904334,106.7138,9.85495,-4.7567,-0.1921428,-1.533064,100.0021,0.000469369,-0.00032758
7.912668,106.8,9.854951,-4.756968,-0.1921304,-1.533237,99.99879,0.000475366,-0.00032578
7.921,106.8805,9.854969,-4.757474,-0.1921442,-1.533618,100.0393,0.000476708,-0.00032384
7.929334,106.9615,9.854972,-4.757662,-0.192123,-1.53372,99.97205,0.000477775,-0.00032182
7.937668,107.0486,9.854959,-4.758142,-0.1921339,-1.534078,100.0321,0.000482796,-0.00032004
7.946,107.1323,9.854908,-4.758493,-0.1921306,-1.534323,99.97563,0.000489306,-0.00031839
7.954334,107.2165,9.854844,-4.75895,-0.1921388,-1.534659,99.99289,0.000494356,-0.00031668
7.962666,107.3007,9.854789,-4.759426,-0.1921491,-1.535014,100.0023,0.000500455,-0.00031512
7.971,107.3871,9.854781,-4.760008,-0.1921709,-1.535461,99.99751,0.000508871,-0.00031342
7.979334,107.4664,9.854759,-4.76033,-0.1921642,-1.53568,99.97962,0.000519719,-0.00031188
7.987666,107.5525,9.854745,-4.760562,-0.1921476,-1.53582,99.98669,0.000530458,-0.00031039
7.996,107.6324,9.854728,-4.760809,-0.1921328,-1.535974,100.0224,0.000538254,-0.00030872
8.004334,107.7135,9.854735,-4.760937,-0.1921049,-1.536023,100.0032,0.000547493,-0.00030724
8.012666,107.8008,9.854764,-4.761158,-0.1920872,-1.536154,100.0229,0.000553729,-0.000306
8.021,107.8781,9.854759,-4.761134,-0.1920429,-1.53607,99.95888,0.000556274,-0.00030462
8.029334,107.9653,9.854782,-4.761445,-0.1920352,-1.53628,100.0152,0.000557088,-0.00030344
8.037666,108.0474,9.854799,-4.761552,-0.1920052,-1.536311,100.0296,0.000558457,-0.00030256
8.046,108.1309,9.854845,-4.761596,-0.1919683,-1.536286,100.0187,0.000559023,-0.00030171
8.054334,108.2132,9.854844,-4.76171,-0.1919394,-1.536324,99.99169,0.000559332,-0.00030088
8.062668,108.2966,9.854806,-4.762028,-0.1919326,-1.536539,100.0239,0.000561754,-0.00030008
8.071,108.3769,9.854814,-4.762119,-0.1919012,-1.536557,99.97912,0.000568058,-0.00029935
8.079334,108.4592,9.854829,-4.762404,-0.191891,-1.536745,99.99554,0.000574902,-0.00029902
8.087666,108.5416,9.854809,-4.762582,-0.1918691,-1.536839,100.0075,0.00058146,-0.00029835
8.096,108.6255,9.854786,-4.762676,-0.1918381,-1.536859,99.96219,0.000593064,-0.00029756
8.104332,108.7076,9.854791,-4.762943,-0.1918257,-1.537029,99.995,0.000609031,-0.00029666
8.112668,108.7883,9.854805,-4.763131,-0.191805,-1.537132,100.0024,0.000627568,-0.00029551
8.121,108.8768,9.854799,-4.76368,-0.1918237,-1.537551,100.0127,0.000646544,-0.00029423
8.129334,108.9572,9.854758,-4.764131,-0.1918317,-1.537884,100.0029,0.000666382,-0.00029295
8.137666,109.0438,9.854756,-4.764609,-0.1918424,-1.538239,99.99378,0.000690066,-0.00029164
8.146,109.1238,9.854776,-4.764539,-0.1917934,-1.538116,99.98712,0.000713046,-0.0002905
8.154334,109.2069,9.854744,-4.76454,-0.1917521,-1.538054,100.0186,0.00073398,-0.00028907
8.162666,109.2935,9.854679,-4.764604,-0.1917176,-1.538048,99.97778,0.000756822,-0.00028731
8.171,109.3771,9.854624,-4.764633,-0.1916789,-1.53801,100.0018,0.00078035,-0.00028541
8.179334,109.4627,9.854581,-4.765038,-0.1916815,-1.538302,100.0,0.000800856,-0.0002837
8.187668,109.5453,9.854547,-4.765246,-0.1916625,-1.538422,100.0342,0.000819607,-0.00028261
8.196,109.6283,9.854488,-4.765506,-0.1916489,-1.538586,100.0011,0.000840828,-0.00028166
8.204334,109.7082,9.854468,-4.765522,-0.1916089,-1.538536,100.0356,0.000863162,-0.0002808
8.212666,109.791,9.854472,-4.765478,-0.1915627,-1.538436,99.94019,0.000880821,-0.00027992
8.221,109.8721,9.854486,-4.765456,-0.1915188,-1.538353,99.96899,0.000893488,-0.00027914
8.229332,109.9575,9.854493,-4.765938,-0.1915298,-1.538712,100.0294,0.00090107,-0.00027813
8.237668,110.0442,9.854504,-4.76626,-0.1915232,-1.538931,99.98569,0.000905933,-0.00027717
8.246,110.1223,9.854536,-4.766598,-0.1915187,-1.539165,100.0249,0.000909364,-0.00027627
8.254334,110.2071,9.854587,-4.766954,-0.1915163,-1.539415,99.98809,0.000912246,-0.00027557
8.262666,110.2914,9.854606,-4.767466,-0.1915308,-1.5398,99.98061,0.000915044,-0.00027435
8.271,110.3756,9.854631,-4.767639,-0.1915083,-1.539889,99.98164,0.000918996,-0.00027271
8.279334,110.4575,9.854674,-4.767666,-0.19147,-1.539851,100.0273,0.000918122,-0.00027124
8.287666,110.5398,9.85468,-4.767756,-0.1914384,-1.539867,100.0059,0.000914604,-0.00026961
8.296,110.6252,9.854664,-4.768299,-0.1914562,-1.54028,100.0331,0.000912067,-0.00026811
8.304334,110.7089,9.854621,-4.76869,-0.1914572,-1.54056,99.9782,0.000906214,-0.00026626
8.312668,110.7887,9.854578,-4.768631,-0.1914092,-1.540445,99.99174,0.000900825,-0.00026467
8.321,110.8729,9.854572,-4.768985,-0.1914067,-1.540693,99.9997,0.000898064,-0.00026337
8.329334,110.9582,9.854547,-4.769258,-0.191395,-1.540869,99.99364,0.00089224,-0.00026203
8.337666,111.0388,9.854484,-4.769794,-0.1914118,-1.541276,99.98709,0.000884834,-0.00026069
8.346,111.1187,9.854444,-4.770097,-0.1914035,-1.541478,100.0098,0.000882289,-0.00026019
8.354332,111.1999,9.854416,-4.770386,-0.191394,-1.54167,100.0003,0.000873108,-0.00025843
8.362668,111.2846,9.854403,-4.77065,-0.1913817,-1.541839,100.0165,0.000868114,-0.00025776
8.371,111.3683,9.854419,-4.771006,-0.1913792,-1.542088,99.96376,0.000850938,-0.00025639
8.379334,111.4503,9.854439,-4.770825,-0.1913186,-1.541867,100.0292,0.000845399,-0.00025537
8.387666,111.5358,9.854449,-4.770952,-0.1912914,-1.541916,100.0466,0.000823741,-0.00025403
8.396,111.6173,9.854474,-4.771289,-0.1912871,-1.542149,99.99382,0.000820584,-0.00025281
8.404334,111.6989,9.8545,-4.771394,-0.1912575,-1.542179,99.98839,0.000792726,-0.0002506
8.412666,111.785,9.854519,-4.771574,-0.191236,-1.542275,99.93244,0.000789655,-0.00024962
8.420999,111.868,9.854566,-4.771434,-0.1911797,-1.542089,100.0182,0.00077585,-0.00024797
8.429334,111.9518,9.854585,-4.771368,-0.1911312,-1.541968,100.0018,0.000758763,-0.00024667
8.437668,112.0322,9.85458,-4.771584,-0.1911134,-1.542094,100.0191,0.000739719,-0.00024527
8.446,112.117,9.854559,-4.771804,-0.1910961,-1.542224,99.95245,0.000718455,-0.0002439
8.454334,112.1967,9.854551,-4.771906,-0.1910662,-1.542251,100.0365,0.0006992,-0.00024248
8.462666,112.2838,9.854525,-4.77217,-0.1910537,-1.54242,100.0037,0.000683165,-0.00024108
8.471,112.3681,9.854514,-4.772352,-0.1910322,-1.542516,100.0217,0.000671973,-0.00023976
8.479332,112.4506,9.8545,-4.772524,-0.1910096,-1.542604,100.0121,0.000662231,-0.00023878
8.487668,112.5317,9.854497,-4.77295,-0.1910147,-1.542915,99.99403,0.000653604,-0.00023805
8.496001,112.615,9.854495,-4.773123,-0.1909924,-1.543004,100.0099,0.000644755,-0.00023744
8.504334,112.696,9.854481,-4.773684,-0.1910122,-1.543433,100.0016,0.000636997,-0.00023699
8.512666,112.7816,9.854495,-4.774356,-0.1910441,-1.543959,99.96324,0.000629347,-0.00023658
8.521,112.8622,9.854506,-4.774793,-0.1910504,-1.54428,99.99631,0.000618698,-0.0002363
8.529334,112.9478,9.854522,-4.775268,-0.1910609,-1.544633,99.97832,0.000609181,-0.00023582
8.537666,113.0312,9.854514,-4.775676,-0.191064,-1.544928,100.0297,0.000600394,-0.00023532
8.545999,113.1158,9.854493,-4.776117,-0.1910706,-1.545252,99.99203,0.000593118,-0.00023478
8.554334,113.195,9.854475,-4.776234,-0.1910422,-1.545291,99.96681,0.000582702,-0.00023413
8.562668,113.2792,9.854444,-4.776484,-0.1910286,-1.545448,100.0053,0.0005719,-0.00023329
8.571,113.3608,9.854395,-4.776559,-0.1909958,-1.545451,100.0255,0.000564558,-0.00023256
8.579334,113.4453,9.854384,-4.776968,-0.1909991,-1.545747,100.0122,0.00055652,-0.0002317
8.587666,113.528,9.854375,-4.7769,-0.1909506,-1.545624,100.0067,0.000546262,-0.00023077
8.596,113.6106,9.854335,-4.776717,-0.1908899,-1.545401,100.0167,0.000535795,-0.00022985
8.604332,113.6927,9.854285,-4.776538,-0.1908295,-1.545181,99.9853,0.00052555,-0.00022875
8.612668,113.7788,9.85422,-4.776361,-0.1907695,-1.544964,100.0224,0.000514797,-0.00022762
8.621001,113.8604,9.854188,-4.776462,-0.1907396,-1.544991,99.98928,0.00050102,-0.00022637
8.629334,113.9487,9.85418,-4.776383,-0.1906902,-1.544858,100.0086,0.000484912,-0.00022525
8.637666,114.0294,9.854152,-4.776547,-0.1906666,-1.544938,100.0015,0.000471407,-0.00022436
8.646,114.1111,9.854126,-4.776938,-0.1906681,-1.545219,99.98608,0.00045627,-0.00022387
8.654334,114.1946,9.854119,-4.777168,-0.1906519,-1.545358,99.98181,0.000437737,-0.00022326
8.662666,114.2848,9.85408,-4.777028,-0.1905955,-1.545171,100.026,0.000420507,-0.00022253
8.670999,114.3654,9.85405,-4.776776,-0.190527,-1.544886,99.97291,0.000406988,-0.00022181
8.679334,114.4496,9.85407,-4.777048,-0.1905152,-1.545062,99.99913,0.000397948,-0.00022077
8.687668,114.5311,9.854099,-4.777494,-0.1905222,-1.54539,100.0304,0.000395381,-0.00021992
8.696,114.617,9.854113,-4.777776,-0.1905114,-1.545573,99.99972,0.000396449,-0.00021929
8.704334,114.6989,9.854102,-4.777881,-0.1904817,-1.545603,100.0038,0.00040179,-0.00021897
8.712666,114.785,9.854101,-4.77806,-0.1904599,-1.545696,100.0089,0.000407917,-0.0002188
8.721,114.8652,9.854122,-4.778293,-0.190444,-1.545837,100.0003,0.000413524,-0.00021851
8.729332,114.9505,9.854184,-4.778514,-0.1904266,-1.545967,99.9911,0.000419069,-0.00021786
8.737668,115.0348,9.854215,-4.77842,-0.1903754,-1.545822,99.99845,0.000424797,-0.00021741
8.746001,115.1168,9.854249,-4.778574,-0.1903508,-1.545893,100.0013,0.00043021,-0.00021706
8.754334,115.1987,9.854278,-4.779104,-0.1903674,-1.546296,99.98991,0.000433733,-0.00021687
8.762666,115.2859,9.854249,-4.77878,-0.1902913,-1.545947,99.98826,0.000431865,-0.00021677
8.771,115.3657,9.854204,-4.778426,-0.1902124,-1.545576,100.0199,0.0004256,-0.0002169
8.779334,115.4516,9.8542,-4.778679,-0.1901986,-1.545734,99.97016,0.000415953,-0.0002169
8.787666,115.5355,9.854211,-4.77888,-0.1901794,-1.545846,100.0232,0.000401867,-0.00021667
8.795999,115.623,9.854225,-4.779138,-0.1901662,-1.54601,100.0273,0.000384968,-0.00021604
8.804334,115.7015,9.854218,-4.779087,-0.1901197,-1.545902,99.98436,0.000367478,-0.00021559
8.812668,115.7853,9.854188,-4.779214,-0.1900925,-1.54595,100.002,0.000350595,-0.00021536
8.821,115.8678,9.854157,-4.779712,-0.1901054,-1.546324,99.99371,0.000336042,-0.00021482
8.829334,115.955,9.854156,-4.780109,-0.1901072,-1.546608,100.0353,0.00031979,-0.00021431
8.837666,116.0378,9.854156,-4.780219,-0.190078,-1.546641,99.9605,0.000303131,-0.00021363
8.846,116.1216,9.85414,-4.780558,-0.1900736,-1.546875,100.0013,0.000291546,-0.00021307
8.854332,116.1991,9.854165,-4.781074,-0.1900883,-1.547264,99.99499,0.000286748,-0.00021289
8.862668,116.2856,9.854194,-4.781363,-0.1900788,-1.547455,100.0062,0.000285926,-0.00021267
8.871001,116.3645,9.854236,-4.78177,-0.190082,-1.54775,99.9964,0.000286272,-0.00021259
8.879334,116.4528,9.854243,-4.78197,-0.190063,-1.547862,99.98212,0.000287385,-0.00021287
8.887666,116.5348,9.854282,-4.782206,-0.1900478,-1.548006,100.0185,0.000290858,-0.00021319
8.896,116.621,9.854318,-4.781976,-0.1899823,-1.547741,99.96632,0.000293567,-0.00021321
8.904334,116.6988,9.854341,-4.781868,-0.1899299,-1.547583,99.98249,0.000302493,-0.00021347
8.912666,116.7916,9.85433,-4.781856,-0.189888,-1.547511,100.007,0.000302377,-0.00021352
8.920999,116.8702,9.85432,-4.78193,-0.1898552,-1.547511,100.0142,0.000304888,-0.0002138
8.929334,116.954,9.854349,-4.782289,-0.1898532,-1.547764,99.97382,0.000303076,-0.00021402
8.937668,117.0409,9.854359,-4.782509,-0.189836,-1.547893,100.0068,0.00029766,-0.00021409
8.946,117.1263,9.854375,-4.782425,-0.189786,-1.547756,99.98626,0.000291256,-0.00021418
8.954334,117.2087,9.854356,-4.782451,-0.1897476,-1.547716,100.0249,0.000286064,-0.00021428
8.962666,117.2962,9.854351,-4.782514,-0.1897133,-1.547706,100.0604,0.000281458,-0.00021431
8.971,117.3794,9.854338,-4.782656,-0.1896876,-1.547768,99.96632,0.000276254,-0.00021443
8.979332,117.462,9.854303,-4.783017,-0.1896853,-1.54802,100.0091,0.000269907,-0.00021474
8.987668,117.5472,9.854308,-4.783454,-0.1896913,-1.548339,100.0142,0.000264247,-0.00021524
8.996001,117.6292,9.854311,-4.783795,-0.1896876,-1.548575,100.0131,0.000259119,-0.0002159
9.004334,117.7146,9.85432,-4.784204,-0.1896914,-1.54887,99.94969,0.000255345,-0.0002165
9.012666,117.7969,9.854321,-4.784555,-0.189689,-1.549114,99.99078,0.000251527,-0.00021734
9.021,117.8822,9.85433,-4.784851,-0.1896812,-1.54931,99.98832,0.000246443,-0.00021844
9.029334,117.9636,9.854311,-4.784997,-0.1896578,-1.549374,100.0135,0.000239418,-0.00021973
9.037666,118.0481,9.854268,-4.784978,-0.1896171,-1.549294,99.99155,0.000230628,-0.00022111
9.045999,118.1285,9.854244,-4.78513,-0.189595,-1.549365,99.99466,0.00022137,-0.0002226
